24.773428719247853	0.5941219158200289
29.294150179294597	2.407764876632801
30.79585392396482	3.830406386066763
36.858865716375576	5.409869375907111
41.74798851087364	6.5349782293178516
44.68583305086258	7.179680696661828
47.50191782777014	8.385703918722786
53.76474051344263	9.02532656023222
61.519900808163705	9.936647314949202
66.01252386134551	10.317053701015965
72.5313542540096	10.694412191582002
82.40013915401495	11.479753265602321
90.73287781207071	11.782075471698112
117.03923072806094	12.140348330914367
141.0696126879917	12.096589259796806
167.4508946889551	12.136502177068214
193.5168501239898	12.147822931785194
241.91791697143773	12.119085631349781
267.31575473212854	12.032365747460085
291.3960894153747	11.921117561683598
268.1307847928571	11.815335424710426
317.49326032210286	11.647019787644787
369.3278076540314	11.429838320463322
419.6013661572389	11.111124517374517
467.43929617672205	11.083735521235521
570.0029434988389	10.821850868725868
668.6489340329205	10.469654922779924
763.5534104872659	10.167591698841699
872.5493036055525	9.914756274131275
1071.0256925398658	9.29054054054054
1264.5640117553066	8.732625482625483
1471.1672608173583	8.230634652509654
